logi_id,Region,sku,fiscal_week_end_date,fiscal_week_alias,a,b,c,d,e,f,g,h,i
C21000174,LATAM,800-000121,12/17/2021,Q322Wk11,0,0,18,0,0,343,44,0,0
C21000174,LATAM,800-000121,12/24/2021,Q322Wk12,0,0,21,0,0,532,0,0,0
C21000174,LATAM,800-000121,12/31/2021,Q322Wk13,0,0,7,0,0,523,0,0,0
C21000174,LATAM,800-000122,10/1/2021,Q222Wk13,0,0,39,0,0,235,0,0,0
C21000174,LATAM,800-000122,10/8/2021,Q322Wk01,0,0,52,0,0,206,0,0,0
C21000174,LATAM,800-000122,10/15/2021,Q322Wk02,0,0,20,0,0,186,0,0,0
C21000174,LATAM,800-000122,10/22/2021,Q322Wk03,0,0,54,0,0,129,0,0,0
C21000174,LATAM,800-000122,10/29/2021,Q322Wk04,0,0,24,0,0,108,0,0,0
C21000174,LATAM,800-000122,11/5/2021,Q322Wk05,0,0,4,0,0,102,0,0,0
C21000174,LATAM,800-000122,11/12/2021,Q322Wk06,80,0,13,0,0,90,80,0,0
C21000174,LATAM,800-000122,11/19/2021,Q322Wk07,0,0,9,0,0,84,80,0,0
C21000174,LATAM,800-000122,11/26/2021,Q322Wk08,0,0,41,0,0,41,80,0,0
C21000174,LATAM,800-000122,12/3/2021,Q322Wk09,0,-4,15,0,0,27,0,0,0
C21000174,LATAM,800-000122,12/10/2021,Q322Wk10,260,0,17,0,0,16,260,0,0
C21000174,LATAM,800-000122,12/17/2021,Q322Wk11,260,0,2,0,0,13,520,0,0
C21000174,LATAM,800-000122,12/24/2021,Q322Wk12,0,0,10,0,0,80,520,0,0
C21000174,LATAM,800-000122,12/31/2021,Q322Wk13,0,0,6,0,0,74,260,0,0
C21000174,LATAM,800-000123,10/1/2021,Q222Wk13,0,0,31,0,0,46,0,0,0
C21000174,LATAM,800-000123,10/8/2021,Q322Wk01,0,0,1,0,0,44,0,0,0
C21000174,LATAM,800-000123,10/15/2021,Q322Wk02,0,0,3,0,0,41,0,0,0
C21000174,LATAM,800-000123,10/22/2021,Q322Wk03,0,0,7,0,0,32,0,0,0
C21000174,LATAM,800-000123,10/29/2021,Q322Wk04,0,0,11,0,0,19,0,0,0
C21000174,LATAM,800-000123,11/5/2021,Q322Wk05,0,0,4,0,0,19,0,0,0
C21000174,LATAM,800-000123,11/12/2021,Q322Wk06,0,0,1,0,0,18,0,0,0
C21000174,LATAM,800-000123,11/19/2021,Q322Wk07,0,0,3,0,0,13,0,0,0
C21000174,LATAM,800-000123,11/26/2021,Q322Wk08,0,0,4,0,0,10,0,0,0
C21000174,LATAM,800-000123,12/3/2021,Q322Wk09,0,0,3,0,0,8,0,0,0
C21000174,LATAM,800-000123,12/10/2021,Q322Wk10,300,0,2,0,0,6,300,0,0
C21000174,LATAM,800-000123,12/17/2021,Q322Wk11,0,0,0,0,0,5,300,0,0
C21000174,LATAM,800-000123,12/24/2021,Q322Wk12,0,0,1,0,0,5,300,0,0
C21000174,LATAM,800-000123,12/31/2021,Q322Wk13,0,0,0,0,0,5,0,0,0
C21000174,LATAM,800-000124,10/1/2021,Q222Wk13,12,0,0,0,0,0,12,0,0
C21000174,LATAM,800-000124,10/8/2021,Q322Wk01,0,0,0,0,0,0,12,0,0
C21000174,LATAM,800-000124,10/15/2021,Q322Wk02,0,0,0,0,0,0,12,0,0
C21000174,LATAM,800-000124,10/29/2021,Q322Wk04,52,0,0,0,0,0,52,0,0
C21000174,LATAM,800-000124,11/5/2021,Q322Wk05,12,0,0,0,0,0,64,0,0
C21000174,LATAM,800-000124,11/12/2021,Q322Wk06,120,0,6,0,0,6,184,0,0
C21000174,LATAM,800-000124,11/19/2021,Q322Wk07,0,0,6,0,0,0,132,0,0
C21000174,LATAM,800-000124,11/26/2021,Q322Wk08,0,0,0,0,0,0,120,0,0
C21000174,LATAM,800-000124,12/24/2021,Q322Wk12,0,0,0,0,0,184,0,0,0
C21000174,LATAM,800-000124,12/31/2021,Q322Wk13,0,0,4,0,0,138,0,0,0
C21000174,LATAM,800-000125,10/1/2021,Q222Wk13,0,0,0,0,0,37,0,0,0
C21000174,LATAM,800-000125,10/8/2021,Q322Wk01,0,0,1,0,0,37,0,0,0
C21000174,LATAM,800-000125,10/15/2021,Q322Wk02,0,0,0,0,0,36,0,0,0
C21000174,LATAM,800-000125,10/22/2021,Q322Wk03,0,0,1,0,0,36,0,0,0
C21000174,LATAM,800-000125,10/29/2021,Q322Wk04,0,0,1,0,0,35,0,0,0
C21000174,LATAM,800-000125,11/5/2021,Q322Wk05,0,0,1,0,0,34,0,0,0
C21000174,LATAM,800-000125,11/12/2021,Q322Wk06,0,0,1,0,0,33,0,0,0
C21000174,LATAM,800-000125,11/19/2021,Q322Wk07,0,0,1,1,0,31,0,1,0
C21000174,LATAM,800-000125,11/26/2021,Q322Wk08,0,0,0,0,0,31,0,0,0
C21000174,LATAM,800-000125,12/3/2021,Q322Wk09,0,0,1,0,0,30,0,0,0
C21000174,LATAM,800-000125,12/10/2021,Q322Wk10,0,0,0,0,0,30,0,0,0
C21000174,LATAM,800-000125,12/17/2021,Q322Wk11,0,0,1,0,0,29,0,0,0
C21000174,LATAM,800-000125,12/24/2021,Q322Wk12,0,0,1,0,0,28,0,0,0
C21000174,LATAM,800-000125,12/31/2021,Q322Wk13,0,0,2,0,0,26,0,0,0
C21000174,LATAM,800-000126,10/1/2021,Q222Wk13,0,0,0,0,0,20,0,0,0
C21000174,LATAM,800-000126,10/8/2021,Q322Wk01,0,0,2,0,0,18,0,0,0
C21000174,LATAM,800-000126,10/15/2021,Q322Wk02,0,0,1,0,0,17,0,0,0
C21000174,LATAM,800-000126,10/22/2021,Q322Wk03,0,0,5,0,0,12,0,0,0
C21000174,LATAM,800-000126,10/29/2021,Q322Wk04,0,0,0,0,0,11,0,0,0
C21000174,LATAM,800-000126,11/5/2021,Q322Wk05,0,0,1,0,0,11,0,0,0
C21000174,LATAM,800-000126,11/12/2021,Q322Wk06,80,0,2,0,0,9,80,0,0
C21000174,LATAM,800-000126,11/19/2021,Q322Wk07,0,0,1,0,0,8,80,0,0
C21000174,LATAM,800-000126,11/26/2021,Q322Wk08,0,0,0,0,0,8,80,0,0
C21000174,LATAM,800-000126,12/3/2021,Q322Wk09,0,-4,0,0,0,8,0,0,0
C21000174,LATAM,800-000126,12/10/2021,Q322Wk10,0,0,1,0,0,6,0,0,0
C21000174,LATAM,800-000126,12/17/2021,Q322Wk11,0,0,1,0,0,6,0,0,0
C21000174,LATAM,800-000126,12/24/2021,Q322Wk12,0,0,0,0,0,82,0,0,0
C21000174,LATAM,800-000126,12/31/2021,Q322Wk13,0,0,0,0,0,82,0,0,0
C21000174,LATAM,800-000127,10/1/2021,Q222Wk13,0,0,0,0,0,66,0,0,0
C21000174,LATAM,800-000127,10/8/2021,Q322Wk01,0,0,1,0,0,65,0,0,0
C21000174,LATAM,800-000127,10/15/2021,Q322Wk02,0,0,0,0,0,65,0,0,0
C21000174,LATAM,800-000127,10/22/2021,Q322Wk03,0,0,4,0,0,61,0,0,0
C21000174,LATAM,800-000127,10/29/2021,Q322Wk04,0,0,0,0,0,61,0,0,0
C21000174,LATAM,800-000127,11/5/2021,Q322Wk05,0,0,0,0,0,60,0,0,0
C21000174,LATAM,800-000127,11/12/2021,Q322Wk06,0,0,2,0,0,59,0,0,0
C21000174,LATAM,800-000127,11/19/2021,Q322Wk07,0,0,1,0,0,58,0,0,0
C21000174,LATAM,800-000127,11/26/2021,Q322Wk08,0,0,1,5,0,51,0,5,0
C21000174,LATAM,800-000127,12/3/2021,Q322Wk09,0,0,5,0,0,46,0,0,0
C21000174,LATAM,800-000127,12/10/2021,Q322Wk10,0,0,3,0,0,43,0,0,0
C21000174,LATAM,800-000127,12/17/2021,Q322Wk11,0,0,3,0,0,41,0,0,0
C21000174,LATAM,800-000127,12/24/2021,Q322Wk12,0,0,1,0,0,40,0,0,0
C21000174,LATAM,800-000127,12/31/2021,Q322Wk13,0,0,1,0,0,39,0,0,0
C21000174,LATAM,800-000128,10/1/2021,Q222Wk13,0,0,0,0,0,30,0,0,0
C21000174,LATAM,800-000128,10/8/2021,Q322Wk01,0,0,0,0,0,29,0,0,0
C21000174,LATAM,800-000128,10/15/2021,Q322Wk02,0,0,13,0,0,17,0,0,0
C21000174,LATAM,800-000128,10/22/2021,Q322Wk03,0,0,2,0,0,15,0,0,0
C21000174,LATAM,800-000128,10/29/2021,Q322Wk04,20,0,0,0,0,15,20,0,0
C21000174,LATAM,800-000128,11/5/2021,Q322Wk05,0,0,22,0,0,5,20,0,0
C21000174,LATAM,800-000128,11/12/2021,Q322Wk06,60,0,0,0,0,5,80,0,0
C21000174,LATAM,800-000128,11/19/2021,Q322Wk07,0,0,0,0,0,5,60,0,0
C21000174,LATAM,800-000128,11/26/2021,Q322Wk08,0,0,0,0,0,24,60,0,0
C21000174,LATAM,800-000128,12/3/2021,Q322Wk09,0,0,21,0,0,4,0,0,0
C21000174,LATAM,800-000128,12/10/2021,Q322Wk10,0,0,0,0,0,4,0,0,0
C21000174,LATAM,800-000128,12/17/2021,Q322Wk11,0,0,2,0,0,2,0,0,0
C21000174,LATAM,800-000128,12/24/2021,Q322Wk12,0,0,0,0,0,62,0,0,0
C21000174,LATAM,800-000128,12/31/2021,Q322Wk13,0,0,0,0,0,59,0,0,0
C21000174,LATAM,800-000129,10/1/2021,Q222Wk13,0,0,8,0,0,187,0,0,0
C21000174,LATAM,800-000129,10/8/2021,Q322Wk01,0,0,7,0,0,179,0,0,0
C21000174,LATAM,800-000129,10/15/2021,Q322Wk02,0,0,9,0,0,171,0,0,0
C21000174,LATAM,800-000129,10/22/2021,Q322Wk03,0,0,28,0,0,141,0,0,0
C21000174,LATAM,800-000129,10/29/2021,Q322Wk04,400,0,6,0,0,131,400,0,0
C21000174,LATAM,800-000129,11/5/2021,Q322Wk05,0,0,7,0,0,130,400,0,0
C21000174,LATAM,800-000129,11/12/2021,Q322Wk06,0,0,3,0,0,125,400,0,0
C21000174,LATAM,800-000129,11/19/2021,Q322Wk07,0,0,7,0,0,121,0,0,0
C21000174,LATAM,800-000129,11/26/2021,Q322Wk08,0,0,4,0,0,275,0,0,0
C21000174,LATAM,800-000129,12/3/2021,Q322Wk09,0,0,3,0,0,273,0,0,0
C21000174,LATAM,800-000129,12/10/2021,Q322Wk10,0,0,65,0,0,208,0,0,0
C21000174,LATAM,800-000129,12/17/2021,Q322Wk11,0,0,7,0,0,200,0,0,0
C21000174,LATAM,800-000129,12/24/2021,Q322Wk12,0,0,10,0,0,432,0,0,0
C21000174,LATAM,800-000129,12/31/2021,Q322Wk13,0,0,1,0,0,431,0,0,0
C21000174,LATAM,800-000130,10/1/2021,Q222Wk13,0,0,10,0,0,197,0,0,0
C21000174,LATAM,800-000130,10/8/2021,Q322Wk01,100,0,5,0,0,191,100,0,0
C21000174,LATAM,800-000130,10/15/2021,Q322Wk02,0,0,3,0,0,186,100,0,0
C21000174,LATAM,800-000130,10/22/2021,Q322Wk03,0,0,32,0,0,156,100,0,0
C21000174,LATAM,800-000130,10/29/2021,Q322Wk04,400,0,5,0,0,150,400,0,0
C21000174,LATAM,800-000130,11/5/2021,Q322Wk05,0,0,2,0,0,148,400,0,0
C21000174,LATAM,800-000130,11/12/2021,Q322Wk06,0,0,5,0,0,240,400,0,0
C21000174,LATAM,800-000130,11/19/2021,Q322Wk07,0,0,7,0,0,236,0,0,0
C21000174,LATAM,800-000130,11/26/2021,Q322Wk08,0,0,8,0,0,226,0,0,0
C21000174,LATAM,800-000130,12/3/2021,Q322Wk09,0,0,8,0,0,218,0,0,0
C21000174,LATAM,800-000130,12/10/2021,Q322Wk10,0,0,47,0,0,173,0,0,0
C21000174,LATAM,800-000130,12/17/2021,Q322Wk11,0,0,6,0,0,168,0,0,0
C21000174,LATAM,800-000130,12/24/2021,Q322Wk12,0,0,9,0,0,559,0,0,0
C21000174,LATAM,800-000130,12/31/2021,Q322Wk13,0,0,5,0,0,579,0,0,0
C21000174,LATAM,800-000131,10/1/2021,Q222Wk13,0,0,3,0,0,149,0,0,0
C21000174,LATAM,800-000131,10/8/2021,Q322Wk01,0,0,0,0,0,149,0,0,0
C21000174,LATAM,800-000131,10/15/2021,Q322Wk02,0,0,34,0,0,115,0,0,0
C21000174,LATAM,800-000131,10/22/2021,Q322Wk03,0,0,30,0,0,84,0,0,0
C21000174,LATAM,800-000131,10/29/2021,Q322Wk04,100,0,1,0,0,82,100,0,0
C21000174,LATAM,800-000131,11/5/2021,Q322Wk05,0,0,2,0,0,81,100,0,0
C21000174,LATAM,800-000131,11/12/2021,Q322Wk06,0,0,2,0,0,80,100,0,0
C21000174,LATAM,800-000131,11/19/2021,Q322Wk07,0,0,4,0,0,76,0,0,0
C21000174,LATAM,800-000131,11/26/2021,Q322Wk08,0,0,1,0,0,75,0,0,0
C21000174,LATAM,800-000131,12/3/2021,Q322Wk09,0,0,0,0,0,75,0,0,0
C21000174,LATAM,800-000131,12/10/2021,Q322Wk10,0,0,33,0,0,42,0,0,0
C21000174,LATAM,800-000131,12/17/2021,Q322Wk11,0,0,1,0,0,40,0,0,0
C21000174,LATAM,800-000131,12/24/2021,Q322Wk12,0,0,3,0,0,138,0,0,0
C21000174,LATAM,800-000131,12/31/2021,Q322Wk13,0,0,0,0,0,160,0,0,0
C21000174,LATAM,800-000132,10/8/2021,Q322Wk01,360,0,0,0,0,0,360,0,0
C21000174,LATAM,800-000132,10/15/2021,Q322Wk02,0,0,0,0,0,0,360,0,0
C21000174,LATAM,800-000132,10/22/2021,Q322Wk03,0,0,0,0,0,0,360,0,0
C21000174,LATAM,800-000132,11/5/2021,Q322Wk05,120,0,0,0,0,0,120,0,0
C21000174,LATAM,800-000132,11/12/2021,Q322Wk06,300,0,71,0,0,285,420,0,0
C21000174,LATAM,800-000132,11/19/2021,Q322Wk07,0,0,165,0,0,116,420,0,0
C21000174,LATAM,800-000132,11/26/2021,Q322Wk08,0,0,49,0,0,63,300,0,0
C21000174,LATAM,800-000132,12/3/2021,Q322Wk09,0,0,29,0,0,40,0,0,0
C21000174,LATAM,800-000132,12/10/2021,Q322Wk10,0,0,10,0,0,27,0,0,0
C21000174,LATAM,800-000132,12/17/2021,Q322Wk11,300,0,16,0,0,16,300,0,0
C21000174,LATAM,800-000132,12/24/2021,Q322Wk12,0,0,58,0,0,370,300,0,0
C21000174,LATAM,800-000132,12/31/2021,Q322Wk13,0,0,41,0,0,327,300,0,0
C21000174,LATAM,800-000133,10/1/2021,Q222Wk13,0,0,8,0,0,58,0,0,0
C21000174,LATAM,800-000133,10/8/2021,Q322Wk01,240,0,4,0,0,55,240,0,0
C21000174,LATAM,800-000133,10/15/2021,Q322Wk02,0,0,27,0,0,28,240,0,0
C21000174,LATAM,800-000133,10/22/2021,Q322Wk03,0,0,3,0,0,25,240,0,0
C21000174,LATAM,800-000133,10/29/2021,Q322Wk04,0,0,0,0,0,23,0,0,0
C21000174,LATAM,800-000133,11/5/2021,Q322Wk05,100,0,17,0,0,27,100,0,0
C21000174,LATAM,800-000133,11/12/2021,Q322Wk06,152,0,41,0,0,226,252,0,0
C21000174,LATAM,800-000133,11/19/2021,Q322Wk07,0,0,17,1,0,206,252,1,0
C21000174,LATAM,800-000133,11/26/2021,Q322Wk08,0,0,27,0,0,168,152,0,0
C21000174,LATAM,800-000133,12/3/2021,Q322Wk09,0,0,35,0,0,144,0,0,0
C21000174,LATAM,800-000133,12/10/2021,Q322Wk10,0,0,72,0,0,72,0,0,0
C21000174,LATAM,800-000133,12/17/2021,Q322Wk11,200,0,8,0,0,62,200,0,0
C21000174,LATAM,800-000133,12/24/2021,Q322Wk12,0,0,37,0,0,275,200,0,0
C21000174,LATAM,800-000133,12/31/2021,Q322Wk13,0,0,20,0,0,257,200,0,0
C21000174,LATAM,800-000134,10/1/2021,Q222Wk13,0,0,6,0,0,99,0,0,0
C21000174,LATAM,800-000134,10/8/2021,Q322Wk01,180,0,20,0,0,82,180,0,0
C21000174,LATAM,800-000134,10/15/2021,Q322Wk02,60,0,29,0,0,54,240,0,0
C21000174,LATAM,800-000134,10/22/2021,Q322Wk03,0,0,19,0,0,35,240,0,0
C21000174,LATAM,800-000134,10/29/2021,Q322Wk04,0,0,10,0,0,25,60,0,0
C21000174,LATAM,800-000134,11/5/2021,Q322Wk05,0,0,19,0,0,26,0,0,0
C21000174,LATAM,800-000134,11/12/2021,Q322Wk06,200,0,17,0,0,189,200,0,0
C21000174,LATAM,800-000134,11/19/2021,Q322Wk07,0,0,5,0,0,184,200,0,0
C21000174,LATAM,800-000134,11/26/2021,Q322Wk08,0,0,22,0,0,214,200,0,0
C21000174,LATAM,800-000134,12/3/2021,Q322Wk09,0,0,22,0,0,199,0,0,0
C21000174,LATAM,800-000134,12/10/2021,Q322Wk10,0,0,72,0,0,115,0,0,0
C21000174,LATAM,800-000134,12/17/2021,Q322Wk11,200,0,24,0,0,99,200,0,0
C21000174,LATAM,800-000134,12/24/2021,Q322Wk12,0,0,35,0,0,273,200,0,0
C21000174,LATAM,800-000134,12/31/2021,Q322Wk13,0,0,17,0,0,250,200,0,0
C21000174,LATAM,800-000135,10/1/2021,Q222Wk13,0,0,4,0,0,156,0,0,0
C21000174,LATAM,800-000135,10/8/2021,Q322Wk01,200,0,29,0,0,132,200,0,0
C21000174,LATAM,800-000135,10/15/2021,Q322Wk02,0,0,13,0,0,118,200,0,0
C21000174,LATAM,800-000135,10/22/2021,Q322Wk03,0,0,15,0,0,103,200,0,0
C21000174,LATAM,800-000135,10/29/2021,Q322Wk04,0,0,11,0,0,90,0,0,0
C21000174,LATAM,800-000135,11/5/2021,Q322Wk05,40,0,23,0,0,72,40,0,0
C21000174,LATAM,800-000135,11/12/2021,Q322Wk06,40,0,40,0,0,227,80,0,0
C21000174,LATAM,800-000135,11/19/2021,Q322Wk07,0,0,27,0,0,201,80,0,0
C21000174,LATAM,800-000135,11/26/2021,Q322Wk08,0,0,48,0,0,153,40,0,0
C21000174,LATAM,800-000135,12/3/2021,Q322Wk09,0,-4,24,0,0,139,0,0,0
C21000174,LATAM,800-000135,12/10/2021,Q322Wk10,0,0,2,0,0,126,0,0,0
C21000174,LATAM,800-000135,12/17/2021,Q322Wk11,100,0,15,0,0,120,100,0,0
C21000174,LATAM,800-000135,12/24/2021,Q322Wk12,0,0,29,0,0,166,100,0,0
C21000174,LATAM,800-000135,12/31/2021,Q322Wk13,0,0,11,0,0,155,100,0,0
C21000174,LATAM,800-000136,10/1/2021,Q222Wk13,0,0,0,0,0,2,0,0,0
C21000174,LATAM,800-000136,10/8/2021,Q322Wk01,0,0,1,0,0,1,0,0,0
C21000174,LATAM,800-000136,10/15/2021,Q322Wk02,0,0,0,0,0,1,0,0,0
C21000174,LATAM,800-000136,10/22/2021,Q322Wk03,0,0,0,0,0,1,0,0,0
C21000174,LATAM,800-000136,10/29/2021,Q322Wk04,0,0,0,0,0,1,0,0,0
C21000174,LATAM,800-000136,11/5/2021,Q322Wk05,0,0,1,0,0,0,0,0,0
C21000174,LATAM,800-000137,11/12/2021,Q322Wk06,32,0,0,0,0,0,32,0,0
C21000174,LATAM,800-000137,11/19/2021,Q322Wk07,0,0,0,0,0,0,32,0,0
C21000174,LATAM,800-000137,11/26/2021,Q322Wk08,0,0,0,0,0,0,32,0,0
C21000174,LATAM,800-000137,12/24/2021,Q322Wk12,0,0,0,0,0,32,0,0,0
C21000174,LATAM,800-000137,12/31/2021,Q322Wk13,0,0,0,0,0,11,0,0,0
C21000174,LATAM,800-000138,10/1/2021,Q222Wk13,0,0,31,0,0,667,0,0,0
C21000174,LATAM,800-000138,10/8/2021,Q322Wk01,0,0,24,0,0,645,0,0,0
C21000174,LATAM,800-000138,10/15/2021,Q322Wk02,0,0,157,0,0,483,0,0,0
C21000174,LATAM,800-000138,10/22/2021,Q322Wk03,0,0,77,0,0,410,0,0,0
C21000174,LATAM,800-000138,10/29/2021,Q322Wk04,0,0,22,0,0,382,0,0,0
C21000174,LATAM,800-000138,11/5/2021,Q322Wk05,0,0,18,0,0,367,0,0,0
C21000174,LATAM,800-000138,11/12/2021,Q322Wk06,0,0,20,0,0,347,0,0,0
C21000174,LATAM,800-000138,11/19/2021,Q322Wk07,0,0,88,0,0,262,0,0,0
C21000174,LATAM,800-000138,11/26/2021,Q322Wk08,0,0,25,0,0,232,0,0,0
C21000174,LATAM,800-000138,12/3/2021,Q322Wk09,0,0,14,0,0,223,0,0,0
C21000174,LATAM,800-000138,12/10/2021,Q322Wk10,0,0,10,0,0,214,0,0,0
C21000174,LATAM,800-000138,12/17/2021,Q322Wk11,0,0,4,0,0,211,0,0,0
C21000174,LATAM,800-000138,12/24/2021,Q322Wk12,0,0,11,0,0,202,0,0,0
C21000174,LATAM,800-000138,12/31/2021,Q322Wk13,0,0,2,0,0,201,0,0,0
C21000174,LATAM,800-000139,10/1/2021,Q222Wk13,0,0,9,0,0,453,0,0,0
C21000174,LATAM,800-000139,10/8/2021,Q322Wk01,0,0,21,0,0,433,0,0,0
C21000174,LATAM,800-000139,10/15/2021,Q322Wk02,0,0,119,0,0,314,0,0,0
C21000174,LATAM,800-000139,10/22/2021,Q322Wk03,0,0,31,1,0,283,0,1,0
C21000174,LATAM,800-000139,10/29/2021,Q322Wk04,0,0,4,0,0,277,0,0,0
C21000174,LATAM,800-000139,11/5/2021,Q322Wk05,0,0,12,0,0,268,0,0,0
C21000174,LATAM,800-000139,11/12/2021,Q322Wk06,0,0,15,0,0,251,0,0,0
C21000174,LATAM,800-000139,11/19/2021,Q322Wk07,0,0,25,0,0,227,0,0,0
C21000174,LATAM,800-000139,11/26/2021,Q322Wk08,0,0,25,0,0,198,0,0,0
C21000174,LATAM,800-000139,12/3/2021,Q322Wk09,0,0,13,0,0,188,0,0,0
C21000174,LATAM,800-000139,12/10/2021,Q322Wk10,0,0,9,0,0,178,0,0,0
C21000174,LATAM,800-000139,12/17/2021,Q322Wk11,0,0,11,0,0,169,0,0,0
C21000174,LATAM,800-000139,12/24/2021,Q322Wk12,0,0,11,0,0,159,0,0,0
C21000174,LATAM,800-000139,12/31/2021,Q322Wk13,0,0,4,0,0,152,0,0,0
C21000174,LATAM,800-000140,10/1/2021,Q222Wk13,0,0,8,0,0,377,0,0,0
C21000174,LATAM,800-000140,10/8/2021,Q322Wk01,0,0,8,0,0,369,0,0,0
C21000174,LATAM,800-000140,10/15/2021,Q322Wk02,0,0,97,0,0,273,0,0,0
C21000174,LATAM,800-000140,10/22/2021,Q322Wk03,0,0,34,0,0,236,0,0,0
C21000174,LATAM,800-000140,10/29/2021,Q322Wk04,0,0,8,0,0,230,0,0,0
C21000174,LATAM,800-000140,11/5/2021,Q322Wk05,0,0,3,0,0,227,0,0,0
C21000174,LATAM,800-000140,11/12/2021,Q322Wk06,0,0,9,0,0,219,0,0,0
C21000174,LATAM,800-000140,11/19/2021,Q322Wk07,0,0,10,0,0,206,0,0,0
C21000174,LATAM,800-000140,11/26/2021,Q322Wk08,0,0,27,0,0,180,0,0,0
C21000174,LATAM,800-000140,12/3/2021,Q322Wk09,0,0,6,0,0,175,0,0,0
C21000174,LATAM,800-000140,12/10/2021,Q322Wk10,0,0,4,0,0,171,0,0,0
C21000174,LATAM,800-000140,12/17/2021,Q322Wk11,0,0,3,0,0,167,0,0,0
C21000174,LATAM,800-000140,12/24/2021,Q322Wk12,0,0,5,0,0,163,0,0,0
C21000174,LATAM,800-000140,12/31/2021,Q322Wk13,0,0,4,0,0,159,0,0,0
C21000174,LATAM,800-000141,11/12/2021,Q322Wk06,32,0,0,0,0,0,32,0,0
C21000174,LATAM,800-000141,11/19/2021,Q322Wk07,0,0,0,0,0,0,32,0,0
C21000174,LATAM,800-000141,11/26/2021,Q322Wk08,0,0,0,0,0,0,32,0,0
C21000174,LATAM,800-000141,12/24/2021,Q322Wk12,0,0,0,0,0,32,0,0,0
C21000174,LATAM,800-000141,12/31/2021,Q322Wk13,0,0,0,0,0,11,0,0,0
C21000174,LATAM,800-000142,10/1/2021,Q222Wk13,0,0,2,0,0,66,0,0,0
C21000174,LATAM,800-000142,10/8/2021,Q322Wk01,0,0,2,0,0,65,0,0,0
C21000174,LATAM,800-000142,10/15/2021,Q322Wk02,0,0,17,0,0,48,0,0,0
C21000174,LATAM,800-000142,10/22/2021,Q322Wk03,0,0,11,0,0,37,0,0,0
C21000174,LATAM,800-000142,10/29/2021,Q322Wk04,160,0,0,0,0,37,160,0,0
C21000174,LATAM,800-000142,11/5/2021,Q322Wk05,0,0,10,1,0,41,160,1,0
C21000174,LATAM,800-000142,11/12/2021,Q322Wk06,0,0,0,0,0,41,160,0,0
C21000174,LATAM,800-000142,11/19/2021,Q322Wk07,0,0,1,0,0,40,0,0,0
C21000174,LATAM,800-000142,11/26/2021,Q322Wk08,0,0,0,0,0,40,0,0,0
C21000174,LATAM,800-000142,12/3/2021,Q322Wk09,0,0,1,0,0,39,0,0,0
C21000174,LATAM,800-000142,12/10/2021,Q322Wk10,100,0,1,0,0,31,100,0,0
C21000174,LATAM,800-000142,12/17/2021,Q322Wk11,0,0,10,0,0,27,100,0,0
C21000174,LATAM,800-000142,12/24/2021,Q322Wk12,0,0,6,0,0,182,100,0,0
C21000174,LATAM,800-000142,12/31/2021,Q322Wk13,0,0,1,0,0,180,0,0,0
C21000174,LATAM,800-000143,10/1/2021,Q222Wk13,0,0,3,0,0,84,0,0,0
C21000174,LATAM,800-000143,10/8/2021,Q322Wk01,0,0,1,0,0,83,0,0,0
C21000174,LATAM,800-000143,10/15/2021,Q322Wk02,0,0,9,0,0,74,0,0,0
C21000174,LATAM,800-000143,10/22/2021,Q322Wk03,0,0,10,0,0,64,0,0,0
C21000174,LATAM,800-000143,10/29/2021,Q322Wk04,0,0,0,0,0,64,0,0,0
C21000174,LATAM,800-000143,11/5/2021,Q322Wk05,0,0,0,0,0,72,0,0,0
C21000174,LATAM,800-000143,11/12/2021,Q322Wk06,0,0,0,0,0,72,0,0,0
C21000174,LATAM,800-000143,11/19/2021,Q322Wk07,0,0,10,0,0,62,0,0,0
C21000174,LATAM,800-000143,11/26/2021,Q322Wk08,0,0,0,0,0,62,0,0,0
C21000174,LATAM,800-000143,12/3/2021,Q322Wk09,0,0,1,0,0,61,0,0,0
C21000174,LATAM,800-000143,12/10/2021,Q322Wk10,180,0,21,0,0,40,180,0,0
C21000174,LATAM,800-000143,12/17/2021,Q322Wk11,0,0,0,0,0,40,180,0,0
C21000174,LATAM,800-000143,12/24/2021,Q322Wk12,0,0,5,0,0,35,180,0,0
C21000174,LATAM,800-000143,12/31/2021,Q322Wk13,0,0,0,0,0,36,0,0,0
C21000174,LATAM,800-000144,10/1/2021,Q222Wk13,0,0,2,0,0,19,0,0,0
C21000174,LATAM,800-000144,10/8/2021,Q322Wk01,0,0,0,0,0,18,0,0,0
C21000174,LATAM,800-000144,10/15/2021,Q322Wk02,60,0,2,0,0,17,60,0,0
C21000174,LATAM,800-000144,10/22/2021,Q322Wk03,0,0,14,0,0,3,60,0,0
C21000174,LATAM,800-000144,10/29/2021,Q322Wk04,0,0,0,0,0,2,60,0,0
C21000174,LATAM,800-000144,11/5/2021,Q322Wk05,60,0,1,0,0,2,60,0,0
C21000174,LATAM,800-000144,11/12/2021,Q322Wk06,100,0,0,0,0,2,160,0,0
C21000174,LATAM,800-000144,11/19/2021,Q322Wk07,0,0,0,0,0,2,160,0,0
C21000174,LATAM,800-000144,11/26/2021,Q322Wk08,0,0,0,0,0,61,100,0,0
C21000174,LATAM,800-000144,12/3/2021,Q322Wk09,0,0,1,0,0,61,0,0,0
C21000174,LATAM,800-000144,12/10/2021,Q322Wk10,0,0,2,0,0,51,0,0,0
